https://rpic.douyucdn.cn/live-cover/roomCover/2019/10/10/51cefbc47086a9accfc2b64296f39715_big.jpg,卑微主播哎,颜值,奶油阿宝猪猪子,2.9万
https://rpic.douyucdn.cn/asrpic/191015/687423_1513.png,YJJ-CSGO开箱,APEX英雄,yjjimpaopao,64.3万
https://rpic.douyucdn.cn/asrpic/191015/296059_1508.png,你们的小王来了！,绝地求生,4AM王欣,63.6万
https://rpic.douyucdn.cn/asrpic/191015/56040_1513.png,油条：一刀流中单蒙多,英雄联盟,主播油条,63.1万
https://rpic.douyucdn.cn/asrpic/191015/7514848_1515.png,肉肉的女生最性感 7514848,舞蹈,小奶油崽崽,8.8万
https://rpic.douyucdn.cn/asrpic/191015/7260758_6514997_57896_2_1509.jpg,新舞蹈主播求关注呀,舞蹈,亦亦ella,97.2万
https://rpic.douyucdn.cn/asrpic/191015/5503078_1514.png,多多自走棋国际邀请赛中国区预选重播,多多自走棋,imba自走棋,62.8万
https://rpic.douyucdn.cn/asrpic/191015/93589_1508.png,异灵术：欢迎来到冷面魔男的直播间,炉石传说,异灵术老师,60.6万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/10/12/23589f016d47e42ae2be8ea72c9cba62.jpg,史诗为什么他就那么多！,DNF,我是大坤坤啊,59.1万
https://rpic.douyucdn.cn/asrpic/191015/447507_1513.png,男儿当自强 337852,户外,洪湖小肖,97.1万
https://rpic.douyucdn.cn/live-cover/roomCover/2019/08/02/f2fa6b7c0359ba7ace7e284fe0f023c9_big.jpg,越努力越幸运~ 781869,颜值,美文咩,96.1万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/08/02/160b729213ff4f0f528ed7d0ebb0c989.png,皇室战争职业联赛秋季赛常规赛,皇室战争,Supercell游戏频道,56.8万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/07/03/4a6a2cd243d7ef564299c0d0e1b73cbd.jpg,郑州80it：小白搞机防坑,数码科技,80it电脑网,55.8万
https://rpic.douyucdn.cn/asrpic/191015/432854_1513.png,One Plus7T系列新品发布会,数码科技,斗鱼数码,53.8万
https://rpic.douyucdn.cn/live-cover/roomCover/2019/10/11/40ee31e7512a55af82e96e9b83a59a86_big.jpg,懂事的孩子没糖吃。,颜值,杨夕爱听周杰伦,7.1万
https://rpic.douyucdn.cn/asrpic/191015/2720288_1513.png,午夜陪伴档,二次元,白鹿姬o,87.1万
https://rpic.douyucdn.cn/asrpic/191015/5040227_1514.png,Q飞S联赛常规赛第二周,QQ飞车,QQ飞车手游官方直播间,53.6万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/10/14/8dd9a8820f92023a9b2a90c063d4142b.jpg,重播：剑网3“凌雪藏锋”武学直播首秀,剑网3,剑网3官方直播,51.1万
https://rpic.douyucdn.cn/asrpic/191015/115280_1513.png,再下117我****,绝地求生,少囧丶,50.2万
https://rpic.douyucdn.cn/asrpic/191015/4381982_1514.png,这个主播还不错！  4381982,舞蹈,你们伟大的灵哥,83.3万
https://rpic.douyucdn.cn/asrpic/191015/848337_1513.png,八点开启11级抓阄抽奖俄罗斯深度七日游,户外,俄罗斯教父,83.1万
https://rpic.douyucdn.cn/asrpic/191015/221741_1513.png,吸血书曜 天秀公孙离微信区,王者荣耀,渝万五百狸子3岁,47.4万
https://rpic.douyucdn.cn/asrpic/191015/4372875_1514.png,皇冠1v4大猛男队！挑战45杀ing~,和平精英,林熙Lxxi,45.9万
https://rpic.douyucdn.cn/asrpic/191015/249813_1508.png,云顶杨老八来啦~一会抽奖,英雄联盟,爷大干,44.4万
https://rpic.douyucdn.cn/asrpic/191015/5763963_1509.png,蛇类科普112期,乡野,蛇类科普蛇哥,79.1万
https://rpic.douyucdn.cn/asrpic/191015/430489_1508.png,【两出好戏】男儿当自强,户外,长沙乡村敢死队,74万
https://rpic.douyucdn.cn/asrpic/191015/14163_1513.png,草莓：云顶冲1300 5点抽奖~,英雄联盟,草莓,44.3万
https://rpic.douyucdn.cn/asrpic/191015/4926715_1509.png,全能慢慢.哈哈哈哈哈,王者荣耀,不如叫我慢慢,44万
https://rpic.douyucdn.cn/asrpic/191015/3567314_1514.png,峡谷之巅重回1000,英雄联盟,王纪超666,43.4万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/08/23/5656277_20190823100947_small.jpg,今天也要记得爱我,颜值,美羊羊公举,60.3万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/08/10/5362514_20190810123840_small.jpg,越努力越幸运！！！,颜值,Camille曼云,60万
https://rpic.douyucdn.cn/asrpic/191015/3652542_1514.png,【橙子】场均52杀猛男单人四排巨帅！,绝地求生,神秘嘉宾橙子,43.4万
https://rpic.douyucdn.cn/asrpic/191015/70231_1513.png,跳伞冠军开始跳伞~,绝地求生,恶魔qq,42.8万
https://rpic.douyucdn.cn/asrpic/191015/452628_1513.png,一加7T 新机发布会,数码科技,科技美学中国,42.6万
https://rpic.douyucdn.cn/asrpic/191015/5324159_7596767_2c477_2_1517.jpg,总有些惊喜的际遇,颜值,白菜mm丶,56.1万
https://rpic.douyucdn.cn/asrpic/191015/1409682_1508.png,【姽婳】第121天换装！挑战365天,一起看,一条小姽婳,45.3万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/10/08/4900f7b2aaec1db93ae412fe89655124.jpg,继续通关强者之路哈哈,DNF,大龙猫,42.5万
https://rpic.douyucdn.cn/asrpic/191015/160504_1513.png,周二无敌！,三国杀,丶砍你焉用菜刀,42.1万
https://rpic.douyucdn.cn/asrpic/191015/3226194_1514.png,2019IVC冬季精英赛抽签仪式,第5人格,网易第五人格,41.7万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/08/23/4037229_20190823223146_small.jpg,keep it real 4037229,颜值,雅典娜是Athena丷,45.1万
https://rpic.douyucdn.cn/asrpic/191015/4189215_1514.png,迈凯伦决战酒吧街,户外,賈溜炮超酷的,42.2万
https://rpic.douyucdn.cn/asrpic/191015/5189167_1514.png,骆歆：云顶鸡王回来了！,英雄联盟,骆歆冲冲冲,40.5万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/09/19/0b66eedde6caf3f53dd86ac89063539a.jpg,细节决定成败 4666609,lol云顶之弈,初音未来灰飞,40万
https://rpic.douyucdn.cn/asrpic/191015/6391754_1514.png,最后两天帮房管上个王者~~,王者荣耀,婷儿Sweet丶,39.3万
https://rpic.douyucdn.cn/asrpic/191015/7434426_1515.png,倒骑驴318去拉萨！(巴塘),户外,A丶大军,41.4万
https://rpic.douyucdn.cn/asrpic/191015/1910856_1513.png,这个菜点了2年(≧ω≦)/,美食,深山大咖,40.3万
https://rpic.douyucdn.cn/asrpic/191015/2082749_1513.png,今日单排95星上101星,王者荣耀,游弋,38.6万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/10/13/bbd2f0ff7c7cc7d2f03f8ce22eb47703.jpg,10月18日 CFPL秋季赛揭幕战,穿越火线,穿越火线运营团队,38万
https://rpic.douyucdn.cn/asrpic/191015/3354636_1514.png,【国服木兰】 单排百星,王者荣耀,羽辰鸽鸽丶,37.3万
https://rpic.douyucdn.cn/live-cover/roomCover/2019/05/13/947b6f9b699c7c9bb81a1142169a5cca.jpg,录播|晚安音乐电台,电台,南曼玉,38.9万
https://rpic.douyucdn.cn/asrpic/191015/6561377_1514.png,郑州电影小镇 6561377,户外,大嘴love,36.6万
https://rpic.douyucdn.cn/asrpic/191015/675429_1513.png,OMGBT：19岁青少年选手,绝地求生,OMGsilentBT,37万
https://rpic.douyucdn.cn/asrpic/191015/718642_1513.png,训练赛  磨合磨合~,和平精英,1121丶六神弟弟,37万
https://rpic.douyucdn.cn/asrpic/191015/4350043_1514.png,赛季倒数第二天  1带4上50星,王者荣耀,守护丶遇见美好,36.5万
https://rpic.douyucdn.cn/asrpic/191015/4125556_1514.png,渡劫76767676,美食,Skr丶大伟伟,33.3万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/09/19/2141766_20190919235807_small.jpg,一直在身边,颜值,珂珂宝丶,31.8万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/10/08/9755d76a630443ee81217cceca61b9cd.jpg,漂移无极限，主演是演员？？,跑跑手游,DY主演,36.4万
https://rpic.douyucdn.cn/asrpic/191015/6387028_1514.png,春来发枝冬凋敝，相思不如不相思,自走棋,棋待诏3321,35.8万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/01/25/7cf5343f9b7bdfc90d0a5d00e896a967.jpg,3点抽取20个体F激活码！,剑网3,阿越君,35.7万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/09/28/7597559_20190928002132.jpg,【交友】 由“林爸 噜噜 大虫虫“冠名,交友,小象一如鲸向海,31.7万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/09/19/7255932_20190919200554.jpg,第一颜值女神恋爱交友厅,交友,爱约一只如初见,30.5万
https://shark2.douyucdn.cn/front-publish/sdk-file-master/room_list_default@2x_a960c5b.png,第160期：眼疾不重视，孩子颜值低,正能量,小处方医生王争艳,35.1万
https://shark2.douyucdn.cn/front-publish/sdk-file-master/room_list_default@2x_a960c5b.png,灵魂武器真香，又破万了.........,DNF,丶才子欧巴,34.8万
https://shark2.douyucdn.cn/front-publish/sdk-file-master/room_list_default@2x_a960c5b.png,行动代号：卤蛋,英雄联盟,狼牙山凯哥,34.1万
https://shark2.douyucdn.cn/front-publish/sdk-file-master/room_list_default@2x_a960c5b.png,【直播】一首歌~一个故事~,电台,念言wzz,27.2万
https://shark2.douyucdn.cn/front-publish/sdk-file-master/room_list_default@2x_a960c5b.png,【神乐】华语 经典 电影 周星驰 刘德华,一起看,进击的神乐,26.1万
https://rpic.douyucdn.cn/asrpic/191015/5315971_1514.png,颜值与技术并存，你懂的,王者荣耀,viko酱丶,34万
https://rpic.douyucdn.cn/asrpic/191015/1380899_1513.png,最强带妹王已上线,和平精英,皮西蒙丷,33.3万
https://rpic.douyucdn.cn/asrpic/191015/2132902_1513.png,六点半，每周更新为你加速！,鱼教,陈翔六点半,32.8万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/09/27/7597583_20190927224817.jpg,【交友】本厅由“远方”冠名！,交友,小象一似鸟投林,24.6万
https://rpic.douyucdn.cn/asrpic/191015/3473163_1514.png,在广西来宾嗷～,户外,胡嘉一,24.3万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/10/12/58140102573294fe98e500c687dab879.jpg,CEO：没想到吧熬夜主播上线,DNF,死亡首席执行官丶,32.8万
https://rpic.douyucdn.cn/asrpic/191015/217785_1513.png,峡谷冲分！12点办卡抽万元大奖,英雄联盟,Night丶杀神风,32万
https://rpic.douyucdn.cn/asrpic/191015/6560603_1514.png,各套路上分教学。,lol云顶之弈,阿涛皎月Carry,31.4万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/09/30/7614918_20190930092826.jpg,本厅由“洛皇”“豆腐”冠名！,交友,小象一秘密花园,24.3万
https://rpic.douyucdn.cn/asrpic/191015/468241_1508.png,下雨种油菜。,美食,魅力生活i,23.7万
https://rpic.douyucdn.cn/asrpic/191015/7619178_1515.png,国服第一诸葛在线飞天 100星排位单排,王者荣耀,云白睡不醒,31.2万
https://rpic.douyucdn.cn/asrpic/191015/6480619_1514.png,中越现场赛~,怀旧游戏,罗马协会,31万
https://rpic.douyucdn.cn/asrpic/191015/6755158_1510.png,斗鱼一枪头，FPP嘴强枪男！！,绝地求生,Super也好君丶,31万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/09/03/6548062_20190903114029.jpg,【交友】私人订制约会现场,交友,SR一私人订制,23.5万
https://rpic.douyucdn.cn/asrpic/191015/2165978_5587551_08bb4_2_1515.jpg,好甜一女的~,颜值,刘喵喵喵丶,23万
https://rpic.douyucdn.cn/asrpic/191015/673484_1518.png,OnePlus 7T 系列新品发布会！,数码科技,极客之选,30.6万
https://rpic.douyucdn.cn/asrpic/191015/221869_1518.png,梦幻西游手游，下午好,梦幻西游手游,小儿郎丶丶,30.4万
https://rpic.douyucdn.cn/asrpic/191015/67554_1518.png,健康哥上线！！！,DOTA2,ZippO宝哥,30.3万
https://rpic.douyucdn.cn/live-cover/roomCover/2019/09/10/0eb42d008451706e4bb486e7ff19486a.jpg,不正经的舞蹈主播,舞蹈,小M梦同学,23万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/07/29/6343035_20190729164952.jpg,【交友】由yu哥和4444联手冠名,交友,君悦一浮生若梦,22.8万
https://rpic.douyucdn.cn/asrpic/191015/2081672_1518.png,一加 7T Pro 新品发布会,数码科技,数码疯报live,30.2万
https://rpic.douyucdn.cn/asrpic/191015/536341_1518.png,90Hz更流畅 一加7T新品发布会直播,数码科技,ZOL中关村在线,30.1万
https://rpic.douyucdn.cn/asrpic/191015/321339_1518.png,花皇：练点英雄池 晚上电1王者组排,英雄联盟,PeanutHulllll,29.2万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/08/28/6765614_20190828211458.jpg,【交友】招主持，联系管理,交友,爱约一非你莫属,22.7万
https://rpic.douyucdn.cn/asrpic/191015/2165978_5587551_08bb4_2_1515.jpg,好甜一女的~,颜值,刘喵喵喵丶,22.7万
https://rpic.douyucdn.cn/asrpic/191015/2456621_1513.png,奥罗，顶住！！！！！！,魔兽怀旧服,黑欢喜,29.1万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/10/09/f93df216c2e870804529476ffd2cf6a9.jpg,水友赛！19岁天才PK裁判！,DNF,漫游kiss欢,29万
https://rpic.douyucdn.cn/asrpic/191015/851040_1518.png,赤兔马☞烈火炮☞灭霸战车☞开始攻城,中国象棋,八卦象棋大师,28.9万
https://rpic.douyucdn.cn/asrpic/191015/517927_1518.png,王总 羽丰大哥，周帮第一 下周是谁！,户外,户外王总,22.4万
https://rpic.douyucdn.cn/asrpic/191015/4941977_1519.png,又是憨憨的一天,户外,晒网的慧儿呀,22.4万
https://rpic.douyucdn.cn/asrpic/191015/6480619_1514.png,中越现场赛~,怀旧游戏,罗马协会,28.9万
https://rpic.douyucdn.cn/asrpic/191015/761693_1518.png,钢铁侠首选？一加7T系国行发布会直击,数码科技,太平洋电脑网,28.7万
https://rpic.douyucdn.cn/asrpic/191015/1981932_1518.png,【法师单排】90星-101星,王者荣耀,音七Simple,27.8万
https://rpic.douyucdn.cn/asrpic/191015/7380797_1515.png,有容乃大的木木,舞蹈,夏木ayo,22.3万
https://rpic.douyucdn.cn/asrpic/191015/3565879_1519.png,这不是通往幼儿园的车~,二次元,温柔善良的雪雪,22.1万
https://rpic.douyucdn.cn/asrpic/191015/255287_1518.png,玩的开心  看的开心,穿越火线,白鲨石头丶,27.7万
https://rpic.douyucdn.cn/asrpic/191015/1818791_1513.png,多少星了！多少豆了！干啊！,欢乐斗地主,正能量丶油条,27.6万
https://rpic.douyucdn.cn/asrpic/191015/311965_1518.png,全场一起跟我低下头~,绝地求生,拜瑞Berry,26.6万
https://rpic.douyucdn.cn/asrpic/191015/902379_1518.png,❤可可❤超甜女友互动影厅,一起看,可可酱m,22万
https://rpic.douyucdn.cn/asrpic/191015/1235252_1518.png,姐姐回来啦宝贝,二次元,苏恩惠小姐姐,21.9万
https://rpic.douyucdn.cn/asrpic/191015/809753_1518.png,部落祈福下周MC,绝地求生,80God,26.2万
https://rpic.douyucdn.cn/asrpic/191015/1412628_1518.png,封号斗罗，六倍压枪，恋爱枪法！,绝地求生,普通话很包准的龟,25.9万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/10/12/f199c25d8e49b263adc8b7171ee46d1e.jpg,极限登机杯小组赛回顾，19号决赛见！,无限法则,无限法则赛事专用,25.8万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/09/03/7525414_20190903223613.jpg,距离你1km 7525414,交友,百纳一极欲少女,21.9万
https://rpic.douyucdn.cn/asrpic/191015/218859_1518.png,【林正英】僵尸 女鬼 弹幕 护体,一起看,UnaDirezione,21.9万
https://rpic.douyucdn.cn/asrpic/191015/64609_1518.png,LETS PLAY SOME DOTA！,DOTA2,张宁_xiao8,25.7万
https://rpic.douyucdn.cn/asrpic/191015/4291405_1519.png,国服梦奇后羿,王者荣耀,阳神丶国服后羿梦奇,24.7万
https://rpic.douyucdn.cn/asrpic/191015/6853071_1514.png,峡谷之巅王者局教学 ！！,英雄联盟,小新AAO,24.2万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/08/01/6333998_20190801193659.jpg,【交友】浪漫之约i,交友,英爵一浪漫之约,21.6万
https://rpic.douyucdn.cn/asrpic/191015/1679707_7659443_63f75_2_1513.jpg,我也想当网红，想要成为你们的英雄,颜值,暖心男神六哥,21.6万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/10/01/4217dc84842ba44c7a55602294e6230c.jpg,恭喜Fnatic获得DH马尔默大师赛冠军,CS:GO,imbacsgo频道,23.9万
https://rpic.douyucdn.cn/asrpic/191015/26023_1513.png,A胖OL4~斗鱼私信开新卡包,FIFA ONLINE4,A胖瘦了,23.7万
https://rpic.douyucdn.cn/asrpic/191015/4801328_1519.png,每天下午2-3点开播,王者荣耀,濠江发哥,23.7万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/07/28/7327546_20190728222317_small.jpg,情浓时有说不完的话，,颜值,杨薰同学,21.3万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/09/17/6667462_20190917115643.jpg,挽歌/曦曦/爽哥/米粒【冠名】,交友,王者一枕边撩音,21.1万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/09/03/da91bcd344baa095f85a4bd1da2a5612.jpg,点击领取一只欧皇糖,DNF,奶糖是喵不是糖,23.4万
https://rpic.douyucdn.cn/asrpic/191015/2444845_1518.png,小号0到王者。,lol云顶之弈,梦仔zzz,23.4万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/07/30/2e1727581cd0e29f10cf824fd0b097b7.png,国服第一O lei了！发体服激活码,剑网3,As童话话话,23.3万
https://rpic.douyucdn.cn/live-cover/roomCover/2019/02/02/b1458992f18e762c5dcd9c42ebcfb9c8.png,第一次直播 多多关照 4643091,电台,妍子姑娘,21万
https://rpic.douyucdn.cn/live-cover/roomCover/2019/09/14/a71d959f94d1497586d205e19d5a6aee.png,【交友】全麦优质/十张办卡沦陷~,交友,王者一夜色蔷薇,20.8万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/08/22/e9de64e88789bf51a817a9107865cf72.jpg,OPL秋季赛常规赛 16:30开赛,决战平安京,平安京内务组,22.9万
https://rpic.douyucdn.cn/asrpic/191015/1235267_1518.png,一加7T发布会直播,数码科技,电脑报,22.9万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/09/16/7786eab04f14a0da23c487d407448748.jpg,ECS S8常规赛第三周 首日重播,CS:GO,imbacsgo频道2,22.9万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/08/28/7490510_20190828142644_small.jpg,你好有什么问题可以吻我,颜值,祖儿儿儿,20.8万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/08/06/7388139_20190806160334.jpg,小哥哥，网恋吗？ 7388139,交友,王者一更好的你,20.4万
https://rpic.douyucdn.cn/asrpic/191015/953268_1518.png,萝卜报告 953268,汽车,萝卜报告频道,22.5万
https://rpic.douyucdn.cn/asrpic/191015/258718_1518.png,国服孙悟空万场猴王，最强MVP~,王者荣耀,国服万场猴王宅哥,22.1万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2019/08/08/149b34de515b890cc4cc62fd20b8d02e.jpg,DH马尔默大师赛-副舞台,CS:GO,imbacsgo频道3,22万
https://rpic.douyucdn.cn/asrpic/191015/431460_1518.png,【贝贝】军旅 喜剧 动作 意大利炮,一起看,baby丶贝贝,20.4万
https://rpic.douyucdn.cn/live-cover/appCovers/2019/08/07/6347585_20190807013145.jpg,【交友】蜜桃成熟i,交友,英爵一蜜桃成熟,19.6万
https://rpic.douyucdn.cn/asrpic/191015/457523_1518.png,最黑狂暴战没意见吧,魔兽世界,夏沫呆呆,21.8万
https://rpic.douyucdn.cn/asrpic/191015/2314338_1518.png,国服第一妲己：鱼丸竞猜中心,王者荣耀,国服老狐狸,21.5万
https://rpic.douyucdn.cn/asrpic/191015/1870001_1518.png,无聊的一天 1870001,DOTA2,大Mu金仙丶,21.5万
https://rpic.douyucdn.cn/live-cover/roomCover/2019/10/05/475950a10d64c48ab1c71a0c0df95577_big.jpg,粤语歌come!!!,颜值,鹿屿嘉嘉嘉JIa,19万
https://rpic.douyucdn.cn/asrpic/191015/5722131_4411536_6e24b_2_1514.jpg,谁也不许买小米,颜值,胡小米哟,18.9万
https://rpic.douyucdn.cn/asrpic/191015/312407_1518.png,清晨主播来了！老规矩~~~,DOTA2,叁肆叁肆,21.2万
https://rpic.douyucdn.cn/live-cover/roomCover/cover_update/2018/07/28/c8f2daf776cf1540a2c941b80101bcd9.jpg,等体服开服玩一哈新职业,剑网3,落叶听松,20.9万
https://rpic.douyucdn.cn/asrpic/191015/5488708_1519.png,战神归位！认证号高分局~,和平精英,你喜欢花臂吗,20.9万
https://rpic.douyucdn.cn/asrpic/191015/263824_1518.png,❤️奶虫❤️恐怖 丧尸 鬼片 灾难,一起看,吃奶滴虫,18.7万
https://rpic.douyucdn.cn/asrpic/191015/491416_1518.png,风里雨里，海鲜走起。,美食,威海大叔,18.6万
https://rpic.douyucdn.cn/asrpic/191015/1340947_1518.png,每日欢乐时光,魔兽怀旧服,痴汉万宝路,20.9万
https://rpic.douyucdn.cn/asrpic/191015/482114_1518.png,爱怼汽车专家的砖家~,汽车,雪鹰哥麻辣车评,20.6万
https://rpic.douyucdn.cn/asrpic/191015/3605965_1519.png,这样的主播 吸引你吗,和平精英,一玥阿,20.2万
https://rpic.douyucdn.cn/asrpic/191015/122402_1518.png,【周星驰】星爷 喜剧之王 经典 电影,一起看,进击の神乐,18.4万
https://rpic.douyucdn.cn/asrpic/191015/7429015_7572715_3832a_2_1512.jpg,今天是奶油味的咪咪,舞蹈,王咪咪mm,18万
https://rpic.douyucdn.cn/live-cover/roomCover/2019/10/15/28b4d30b4881b4e20d1d4bb72ccc6c92.jpg,圆桌派聊RAV4荣放,汽车,家家试驾,20.2万
